position,feature,level,key,n,slope,feature_mean
QB,opp_rushers5_rate_roll4_24,player,00-0032950,16,10.742916205429538,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036389,63,0.8530147637052795,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036971,60,-6.472859287399343,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033106,68,-9.176007655963419,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0035710,45,-8.801603027383063,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036945,47,2.1844556357119873,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036972,46,-6.714306816879805,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0034855,63,-14.203001483985412,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036898,30,9.991630352261904,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036212,55,32.37784594302636,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033869,24,5.131112352707704,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0032268,28,0.22659432938539317,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0026158,30,-18.388645438227588,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0030565,64,15.410069056771917,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0036264,51,12.803416861308389,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0031503,23,-0.6899489021428615,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033662,31,6.353915244092653,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033119,37,8.596259567262171,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0031345,22,2.6949051401324695,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038128,19,-6.456878257048831,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0037013,25,-0.6495441576628113,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038102,36,8.588152872130328,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0027973,26,18.49313901711884,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038108,15,16.110994941961568,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0028118,20,18.113329551194724,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0037834,49,5.43949233645603,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0031800,18,8.60905882571902,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0035289,35,-13.509793045244175,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033319,17,-0.24013623057434513,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0034869,50,6.949924851841893,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033537,19,11.56862883309452,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0035993,20,3.8134798659652263,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038122,24,8.428193099903288,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0033949,21,3.5211059165313294,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0037077,19,15.21130552259491,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039164,17,8.272344782776699,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039150,46,1.6934040931840801,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039163,46,-24.11976332742557,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0035100,16,-26.32170570272829,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038583,13,15.718921055721598,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038579,21,-2.9245887709121416,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0035704,14,-49.472402386293446,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0038582,13,4.481437447804707,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039152,21,-5.7151056564867515,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0034771,17,35.725089319210575,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039918,34,-2.238702943066511,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039910,24,-25.790388555209137,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039732,34,33.10855380614533,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039851,30,15.89676292255905,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039376,16,12.061566554912979,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0039917,14,26.969218633081102,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0040676,17,1.3566688683340284,0.1673010696276069
QB,opp_rushers5_rate_roll4_24,player,00-0040691,14,-57.35752991037102,0.1673010696276069
QB,opp_avg_pass_rushers_roll4_24,position,QB,2624,-0.09600701013457445,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,archetype,VolumePocket,538,-0.6017061082792291,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,archetype,Pocket,1363,0.11843093819046346,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,archetype,DualThreat,723,-0.05265333753472517,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033077,54,-2.01289545491761,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0034857,65,0.10886834141823509,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035228,41,-1.051949573971448,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0019596,17,3.911558547872796,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036355,63,-0.8932517673742673,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033873,63,0.2846057629162048,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0023459,51,-1.2028317137945734,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0034796,58,-0.6647628887899929,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036442,51,-1.2369816808497702,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0029263,47,-0.6250925075890872,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0029604,49,0.016020989101131373,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0026498,57,-1.3679560785386355,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0026143,12,-3.1210260472984857,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0029701,21,-0.2203302819894171,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0031280,42,-0.17106689830687477,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0032950,16,-0.011783277041781353,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036389,63,1.0554794418964013,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036971,60,-0.2684377856726778,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033106,68,-0.41319273344989704,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035710,45,0.17721644914502319,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036945,47,0.5490082447825773,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036972,46,0.46104027497656963,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0034855,63,-1.189603239020544,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036898,30,0.6855056096442497,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036212,55,1.699500788513477,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033869,24,0.17591869573082095,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0032268,28,0.642333462032831,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0026158,30,-0.33423340619643316,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0030565,64,1.2320985187425817,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0036264,51,0.25363564385742315,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0031503,23,1.3066965291689163,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033662,31,0.06545274615091519,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033119,37,0.9145090837378225,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0031345,22,0.6351793783095142,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038128,19,-1.2084450889315157,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0037013,25,-0.11601877023678925,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038102,36,0.9873649489676155,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0027973,26,0.6726437446418847,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038108,15,1.3406938941054725,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0028118,20,0.020514929885959248,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0037834,49,0.3764628614902527,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0031800,18,1.1162325213947986,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035289,35,-1.5092583830440265,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033319,17,-0.004847921309484222,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0034869,50,0.10998806435942529,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033537,19,1.1327771991268618,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035993,20,0.27159027914822953,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038122,24,0.13221922016532386,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0033949,21,-0.4396771213915254,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0037077,19,1.7201949827054985,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039164,17,0.44463985802872624,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039150,46,-1.7805940742116875,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039163,46,-0.21052896099209806,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035100,16,-0.8444085629137192,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038583,13,-4.489009246316713,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038579,21,1.1203436990664406,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0035704,14,3.8084587532331557,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0038582,13,-2.221755890031253,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039152,21,-0.02093183778912137,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0034771,17,3.779294355932852,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039918,34,2.0567215180504896,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039910,24,-1.5604485048037284,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039732,34,1.2708419585651778,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039851,30,-1.4821687909868377,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039376,16,2.0228106254730602,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0039917,14,3.0787936561698066,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0040676,17,-1.8940095782946085,2.6614044186135555
QB,opp_avg_pass_rushers_roll4_24,player,00-0040691,14,-0.8344184233017363,2.6614044186135555
QB,opp_pressure_rate_roll4_24,position,QB,2624,-0.9832137727906143,0.18685695490647444
QB,opp_pressure_rate_roll4_24,archetype,VolumePocket,538,-4.355717558252004,0.18685695490647444
QB,opp_pressure_rate_roll4_24,archetype,Pocket,1363,0.40670723318885255,0.18685695490647444
QB,opp_pressure_rate_roll4_24,archetype,DualThreat,723,-1.0521824226553529,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033077,54,-23.80490353813757,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0034857,65,5.976242806404142,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035228,41,-9.953245023394667,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0019596,17,11.252718258673582,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036355,63,-2.341008250985708,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033873,63,7.642328200313967,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0023459,51,-9.872729458859329,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0034796,58,-27.07314499483771,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036442,51,-21.72496541046969,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0029263,47,-3.2352849893566753,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0029604,49,0.5569834870258472,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0026498,57,-19.25157014882765,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0026143,12,24.064481861260052,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0029701,21,-0.024747619146052394,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0031280,42,1.9590469082109432,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0032950,16,-6.639112564498317,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036389,63,7.04875729459117,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036971,60,-5.774663458058135,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033106,68,1.017909976605828,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035710,45,3.8779263496976784,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036945,47,3.5869531475767915,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036972,46,5.248869861242834,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0034855,63,-15.220887132497118,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036898,30,-0.5574157307818444,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036212,55,7.388179788935624,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033869,24,-9.33223080433843,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0032268,28,1.4058066461050551,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0026158,30,-3.94070200111387,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0030565,64,2.386217385527075,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0036264,51,6.813948389995673,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0031503,23,16.10750642023521,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033662,31,5.001778670158657,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033119,37,12.239984617047714,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0031345,22,13.525871058777657,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038128,19,-12.87111054387919,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0037013,25,-5.725930736794379,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038102,36,19.351994969029235,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0027973,26,2.1902429413365283,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038108,15,9.031696137705918,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0028118,20,-7.725846432108898,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0037834,49,6.434517302933189,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0031800,18,10.191425808222014,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035289,35,-7.529845630129611,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033319,17,-4.300625005948754,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0034869,50,8.558978591326587,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033537,19,11.652511196055057,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035993,20,8.37431595510761,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038122,24,18.265554965663394,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0033949,21,7.7641478898822465,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0037077,19,23.89148234507167,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039164,17,-4.061533494559596,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039150,46,47.47889832197801,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039163,46,-16.02467038324291,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035100,16,2.5807681559991082,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038583,13,-43.48432850137165,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038579,21,-30.144755667555753,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0035704,14,-11.50308508383447,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0038582,13,-11.908002230448014,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039152,21,48.56183390059126,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0034771,17,-45.27481276172667,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039918,34,29.96415832512406,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039910,24,14.921607864456224,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039732,34,-3.9992314802726976,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039851,30,-23.928708282749444,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039376,16,13.80683501877617,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0039917,14,15.06041676862132,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0040676,17,4.465958623126178,0.18685695490647444
QB,opp_pressure_rate_roll4_24,player,00-0040691,14,-20.064273345977274,0.18685695490647444
QB,opp_man_rate_roll4_24,position,QB,2624,2.033840343214965,0.3820259943200294
QB,opp_man_rate_roll4_24,archetype,VolumePocket,538,3.4836827926341747,0.3820259943200294
QB,opp_man_rate_roll4_24,archetype,Pocket,1363,1.263875868055659,0.3820259943200294
