season,week,game_id,defense,blitz_rate_direct,avg_box
2024,2,2024_02_PIT_DEN,DEN,0.23170731707317074,4.853658536585366
2024,2,2024_02_PIT_DEN,PIT,0.1891891891891892,4.513513513513513
2024,2,2024_02_SEA_NE,NE,0.3448275862068966,4.459770114942529
2024,2,2024_02_SEA_NE,SEA,0.09523809523809523,5.2976190476190474
2024,2,2024_02_SF_MIN,MIN,0.18072289156626506,5.253012048192771
2024,2,2024_02_SF_MIN,SF,0.058823529411764705,4.588235294117647
2024,2,2024_02_TB_DET,DET,0.1111111111111111,4.984126984126984
2024,2,2024_02_TB_DET,TB,0.1836734693877551,5.387755102040816
2024,3,2024_03_BAL_DAL,BAL,0.16842105263157894,5.136842105263158
2024,3,2024_03_BAL_DAL,DAL,0.08641975308641975,4.7407407407407405
2024,3,2024_03_CAR_LV,CAR,0.1875,4.3625
2024,3,2024_03_CAR_LV,LV,0.2777777777777778,4.844444444444444
2024,3,2024_03_CHI_IND,CHI,0.056338028169014086,4.788732394366197
2024,3,2024_03_CHI_IND,IND,0.08737864077669903,5.281553398058253
2024,3,2024_03_DEN_TB,DEN,0.3,4.885714285714286
2024,3,2024_03_DEN_TB,TB,0.3670886075949367,5.6075949367088604
2024,3,2024_03_DET_ARI,ARI,0.08433734939759036,4.614457831325301
2024,3,2024_03_DET_ARI,DET,0.19444444444444445,5.083333333333333
2024,3,2024_03_GB_TEN,GB,0.13432835820895522,4.731343283582089
2024,3,2024_03_GB_TEN,TEN,0.1625,4.7875
2024,3,2024_03_HOU_MIN,HOU,0.05128205128205128,4.5
2024,3,2024_03_HOU_MIN,MIN,0.38823529411764707,4.152941176470589
2024,3,2024_03_JAX_BUF,BUF,0.04597701149425287,4.747126436781609
2024,3,2024_03_JAX_BUF,JAX,0.09090909090909091,4.974025974025974
2024,3,2024_03_KC_ATL,ATL,0.16279069767441862,5.104651162790698
2024,3,2024_03_KC_ATL,KC,0.24,4.8133333333333335
2024,3,2024_03_LAC_PIT,LAC,0.11392405063291139,5.063291139240507
2024,3,2024_03_LAC_PIT,PIT,0.08064516129032258,4.645161290322581
2024,3,2024_03_MIA_SEA,MIA,0.13924050632911392,4.746835443037975
2024,3,2024_03_MIA_SEA,SEA,0.16883116883116883,4.8441558441558445
2024,3,2024_03_NE_NYJ,NE,0.17857142857142858,5.428571428571429
2024,3,2024_03_NE_NYJ,NYJ,0.20634920634920634,4.698412698412699
2024,3,2024_03_NYG_CLE,CLE,0.16853932584269662,4.707865168539326
2024,3,2024_03_NYG_CLE,NYG,0.32098765432098764,4.91358024691358
2024,3,2024_03_PHI_NO,NO,0.15853658536585366,5.2682926829268295
2024,3,2024_03_PHI_NO,PHI,0.05970149253731343,5.492537313432836
2024,3,2024_03_SF_LA,LA,0.13095238095238096,5.285714285714286
2024,3,2024_03_SF_LA,SF,0.1232876712328767,4.958904109589041
2024,3,2024_03_WAS_CIN,CIN,0.14864864864864866,4.702702702702703
2024,3,2024_03_WAS_CIN,WAS,0.13157894736842105,5.144736842105263
2024,4,2024_04_BUF_BAL,BAL,0.14666666666666667,4.773333333333333
2024,4,2024_04_BUF_BAL,BUF,0.11267605633802817,5.295774647887324
2024,4,2024_04_CIN_CAR,CAR,0.14634146341463414,5.353658536585366
2024,4,2024_04_CIN_CAR,CIN,0.12790697674418605,5.0813953488372094
2024,4,2024_04_CLE_LV,CLE,0.2602739726027397,4.972602739726027
2024,4,2024_04_CLE_LV,LV,0.2328767123287671,4.931506849315069
2024,4,2024_04_DAL_NYG,DAL,0.14814814814814814,5.1234567901234565
2024,4,2024_04_DAL_NYG,NYG,0.07042253521126761,4.690140845070423
2024,4,2024_04_DEN_NYJ,DEN,0.23655913978494625,4.849462365591398
2024,4,2024_04_DEN_NYJ,NYJ,0.10526315789473684,4.684210526315789
2024,4,2024_04_JAX_HOU,HOU,0.17567567567567569,4.635135135135135
2024,4,2024_04_JAX_HOU,JAX,0.02197802197802198,5.043956043956044
2024,4,2024_04_KC_LAC,KC,0.1232876712328767,4.794520547945205
2024,4,2024_04_KC_LAC,LAC,0.09333333333333334,4.746666666666667
2024,4,2024_04_LA_CHI,CHI,0.17567567567567569,4.5675675675675675
2024,4,2024_04_LA_CHI,LA,0.1282051282051282,4.256410256410256
2024,4,2024_04_MIN_GB,GB,0.09195402298850575,5.022988505747127
2024,4,2024_04_MIN_GB,MIN,0.2717391304347826,5.336956521739131
2024,4,2024_04_NE_SF,NE,0.15789473684210525,4.894736842105263
2024,4,2024_04_NE_SF,SF,0.16455696202531644,4.962025316455696
2024,4,2024_04_NO_ATL,ATL,0.14444444444444443,4.955555555555556
2024,4,2024_04_NO_ATL,NO,0.09722222222222222,4.611111111111111
2024,4,2024_04_PHI_TB,PHI,0.18478260869565216,5.010869565217392
2024,4,2024_04_PHI_TB,TB,0.375,4.902777777777778
2024,4,2024_04_PIT_IND,IND,0.09411764705882353,4.788235294117647
2024,4,2024_04_PIT_IND,PIT,0.14814814814814814,4.851851851851852
2024,4,2024_04_SEA_DET,DET,0.2169811320754717,5.188679245283019
2024,4,2024_04_SEA_DET,SEA,0.11940298507462686,4.8059701492537314
2024,4,2024_04_TEN_MIA,MIA,0.047058823529411764,4.694117647058824
2024,4,2024_04_TEN_MIA,TEN,0.05405405405405406,4.283783783783784
2024,4,2024_04_WAS_ARI,ARI,0.06097560975609756,4.939024390243903
2024,4,2024_04_WAS_ARI,WAS,0.125,4.972222222222222
2024,5,2024_05_ARI_SF,ARI,0.23376623376623376,4.779220779220779
2024,5,2024_05_ARI_SF,SF,0.16666666666666666,4.763888888888889
2024,5,2024_05_BAL_CIN,BAL,0.12359550561797752,4.438202247191011
2024,5,2024_05_BAL_CIN,CIN,0.23157894736842105,4.5473684210526315
2024,5,2024_05_BUF_HOU,BUF,0.11904761904761904,5.023809523809524
2024,5,2024_05_BUF_HOU,HOU,0.1625,4.7375
2024,5,2024_05_CAR_CHI,CAR,0.13636363636363635,5.079545454545454
2024,5,2024_05_CAR_CHI,CHI,0.09333333333333334,4.746666666666667
2024,5,2024_05_CLE_WAS,CLE,0.18292682926829268,5.121951219512195
2024,5,2024_05_CLE_WAS,WAS,0.17857142857142858,4.380952380952381
2024,5,2024_05_DAL_PIT,DAL,0.13513513513513514,4.95945945945946
2024,5,2024_05_DAL_PIT,PIT,0.09782608695652174,4.956521739130435
2024,5,2024_05_GB_LA,GB,0.12359550561797752,5.269662921348314
2024,5,2024_05_GB_LA,LA,0.14285714285714285,4.402597402597403
2024,5,2024_05_IND_JAX,IND,0.06666666666666667,4.88
2024,5,2024_05_IND_JAX,JAX,0.08791208791208792,4.516483516483516
2024,5,2024_05_LV_DEN,DEN,0.17647058823529413,4.764705882352941
2024,5,2024_05_LV_DEN,LV,0.14457831325301204,3.963855421686747
2024,5,2024_05_MIA_NE,MIA,0.22077922077922077,4.532467532467533
2024,5,2024_05_MIA_NE,NE,0.13186813186813187,5.131868131868132
2024,5,2024_05_NO_KC,KC,0.23529411764705882,5.029411764705882
2024,5,2024_05_NO_KC,NO,0.11458333333333333,5.59375
2024,5,2024_05_NYG_SEA,NYG,0.1282051282051282,4.358974358974359
2024,5,2024_05_NYG_SEA,SEA,0.18604651162790697,5.034883720930233
2024,5,2024_05_NYJ_MIN,MIN,0.28888888888888886,4.7444444444444445
2024,5,2024_05_NYJ_MIN,NYJ,0.14444444444444443,4.777777777777778
2024,5,2024_05_TB_ATL,ATL,0.14925373134328357,5.029850746268656
2024,5,2024_05_TB_ATL,TB,0.21495327102803738,4.962616822429907
2024,6,2024_06_ARI_GB,ARI,0.10112359550561797,4.46067415730337
2024,6,2024_06_ARI_GB,GB,0.10666666666666667,4.226666666666667
2024,6,2024_06_ATL_CAR,ATL,0.05952380952380952,4.619047619047619
2024,6,2024_06_ATL_CAR,CAR,0.10975609756097561,4.841463414634147
2024,6,2024_06_BUF_NYJ,BUF,0.10256410256410256,5
2024,6,2024_06_BUF_NYJ,NYJ,0.18823529411764706,5.2
2024,6,2024_06_CIN_NYG,CIN,0.2,5.0777777777777775
2024,6,2024_06_CIN_NYG,NYG,0.109375,4.703125
2024,6,2024_06_CLE_PHI,CLE,0.19230769230769232,4.884615384615385
2024,6,2024_06_CLE_PHI,PHI,0.2,4.546666666666667
2024,6,2024_06_DET_DAL,DAL,0.0963855421686747,5.0843373493975905
2024,6,2024_06_DET_DAL,DET,0.16470588235294117,4.91764705882353
2024,6,2024_06_HOU_NE,HOU,0.16279069767441862,4.662790697674419
2024,6,2024_06_HOU_NE,NE,0.2073170731707317,5.024390243902439
2024,6,2024_06_IND_TEN,IND,0.12,4.626666666666667
2024,6,2024_06_IND_TEN,TEN,0.20481927710843373,5.0120481927710845
2024,6,2024_06_JAX_CHI,CHI,0.16883116883116883,4.753246753246753
2024,6,2024_06_JAX_CHI,JAX,0.0641025641025641,4.82051282051282
2024,6,2024_06_LAC_DEN,DEN,0.2903225806451613,5.204301075268817
2024,6,2024_06_LAC_DEN,LAC,0.19718309859154928,4.23943661971831
2024,6,2024_06_PIT_LV,LV,0.14634146341463414,4.719512195121951
2024,6,2024_06_PIT_LV,PIT,0.14473684210526316,4.907894736842105
2024,6,2024_06_SF_SEA,SEA,0.06172839506172839,5.296296296296297
2024,6,2024_06_SF_SEA,SF,0.0625,4.84375
2024,6,2024_06_TB_NO,NO,0.1134020618556701,4.845360824742268
2024,6,2024_06_TB_NO,TB,0.18888888888888888,4.833333333333333
2024,6,2024_06_WAS_BAL,BAL,0.09210526315789473,4.618421052631579
2024,6,2024_06_WAS_BAL,WAS,0.13253012048192772,5.168674698795181
2024,7,2024_07_BAL_TB,BAL,0.020202020202020204,1.4646464646464648
2024,7,2024_07_BAL_TB,TB,0.02702702702702703,1.2702702702702702
2024,7,2024_07_CAR_WAS,CAR,0.09523809523809523,4.607142857142857
2024,7,2024_07_CAR_WAS,WAS,0.06666666666666667,4.266666666666667
2024,7,2024_07_CIN_CLE,CIN,0.19387755102040816,4.969387755102041
2024,7,2024_07_CIN_CLE,CLE,0.07042253521126761,4.507042253521127
2024,7,2024_07_DEN_NO,DEN,0.13636363636363635,5.159090909090909
2024,7,2024_07_DEN_NO,NO,0.16455696202531644,5.253164556962025
2024,7,2024_07_DET_MIN,DET,0.21333333333333335,4.72
2024,7,2024_07_DET_MIN,MIN,0.22077922077922077,4.1558441558441555
2024,7,2024_07_HOU_GB,GB,0.12658227848101267,5.2025316455696204
2024,7,2024_07_HOU_GB,HOU,0.136986301369863,5.027397260273973
2024,7,2024_07_KC_SF,KC,0.2,5.213333333333333
2024,7,2024_07_KC_SF,SF,0.04878048780487805,5.2073170731707314
2024,7,2024_07_LAC_ARI,ARI,0,1.5584415584415585
2024,7,2024_07_LAC_ARI,LAC,0,2.0694444444444446
2024,7,2024_07_LV_LA,LA,0.16842105263157894,5.073684210526316
2024,7,2024_07_LV_LA,LV,0.19718309859154928,4.71830985915493
2024,7,2024_07_MIA_IND,IND,0.011904761904761904,4.833333333333333
2024,7,2024_07_MIA_IND,MIA,0.24050632911392406,4.822784810126582
2024,7,2024_07_NE_JAX,JAX,0.07894736842105263,4.578947368421052
2024,7,2024_07_NE_JAX,NE,0.05555555555555555,5.111111111111111
2024,7,2024_07_NYJ_PIT,NYJ,0.15853658536585366,5.621951219512195
2024,7,2024_07_NYJ_PIT,PIT,0.13333333333333333,4.626666666666667
2024,7,2024_07_PHI_NYG,NYG,0.08536585365853659,5.353658536585366
2024,7,2024_07_PHI_NYG,PHI,0.11688311688311688,4.35064935064935
2024,7,2024_07_SEA_ATL,ATL,0,2.0526315789473686
2024,7,2024_07_SEA_ATL,SEA,0,2.2333333333333334
2024,7,2024_07_TEN_BUF,BUF,0.14444444444444443,4.333333333333333
2024,7,2024_07_TEN_BUF,TEN,0.15714285714285714,4.257142857142857
2024,8,2024_08_ARI_MIA,ARI,0.18181818181818182,4.857142857142857
2024,8,2024_08_ARI_MIA,MIA,0.2345679012345679,4.901234567901234
2024,8,2024_08_ATL_TB,ATL,0.14606741573033707,5.056179775280899
2024,8,2024_08_ATL_TB,TB,0.09210526315789473,5.197368421052632
2024,8,2024_08_BAL_CLE,BAL,0.2,4.870588235294117
2024,8,2024_08_BAL_CLE,CLE,0.1744186046511628,4.383720930232558
2024,8,2024_08_BUF_SEA,BUF,0.11940298507462686,4.253731343283582
2024,8,2024_08_BUF_SEA,SEA,0.043478260869565216,4.717391304347826
2024,8,2024_08_CAR_DEN,CAR,0.15294117647058825,5.364705882352941
2024,8,2024_08_CAR_DEN,DEN,0.19480519480519481,4.935064935064935
2024,8,2024_08_CHI_WAS,CHI,0.19101123595505617,4.98876404494382
2024,8,2024_08_CHI_WAS,WAS,0.2,4.875
2024,8,2024_08_DAL_SF,DAL,0.13095238095238096,5.285714285714286
2024,8,2024_08_DAL_SF,SF,0.08860759493670886,4.89873417721519
2024,8,2024_08_GB_JAX,GB,0.10526315789473684,4.565789473684211
2024,8,2024_08_GB_JAX,JAX,0.06741573033707865,4.674157303370786
2024,8,2024_08_IND_HOU,HOU,0.10714285714285714,4.011904761904762
2024,8,2024_08_IND_HOU,IND,0.1348314606741573,4.449438202247191
2024,8,2024_08_KC_LV,KC,0.2465753424657534,5.054794520547945
2024,8,2024_08_KC_LV,LV,0.14285714285714285,5.333333333333333
2024,8,2024_08_MIN_LA,LA,0.0625,4.96875
2024,8,2024_08_MIN_LA,MIN,0.1797752808988764,5.089887640449438
2024,8,2024_08_NO_LAC,LAC,0.12903225806451613,4.623655913978495
2024,8,2024_08_NO_LAC,NO,0.13414634146341464,4.987804878048781
2024,8,2024_08_NYG_PIT,NYG,0.14457831325301204,4.481927710843373
2024,8,2024_08_NYG_PIT,PIT,0.18681318681318682,4.516483516483516
2024,8,2024_08_NYJ_NE,NE,0.16883116883116883,4.909090909090909
2024,8,2024_08_NYJ_NE,NYJ,0.12345679012345678,5.160493827160494
2024,8,2024_08_PHI_CIN,CIN,0.08108108108108109,5.472972972972973
2024,8,2024_08_PHI_CIN,PHI,0.18571428571428572,4.914285714285715
2024,8,2024_08_TEN_DET,DET,0.14893617021276595,5.308510638297872
2024,8,2024_08_TEN_DET,TEN,0.109375,4.875
2024,9,2024_09_CHI_ARI,ARI,0.21348314606741572,4.853932584269663
2024,9,2024_09_CHI_ARI,CHI,0.0547945205479452,5.027397260273973
2024,9,2024_09_DAL_ATL,ATL,0.14893617021276595,4.595744680851064
2024,9,2024_09_DAL_ATL,DAL,0.1388888888888889,4.472222222222222
2024,9,2024_09_DEN_BAL,BAL,0.09411764705882353,5.364705882352941
2024,9,2024_09_DEN_BAL,DEN,0.07042253521126761,5.253521126760563
2024,9,2024_09_DET_GB,DET,0.1,5.0625
2024,9,2024_09_DET_GB,GB,0.11428571428571428,4.8
2024,9,2024_09_HOU_NYJ,HOU,0.18309859154929578,5.28169014084507
2024,9,2024_09_HOU_NYJ,NYJ,0.09473684210526316,5.389473684210526
2024,9,2024_09_IND_MIN,IND,0.08235294117647059,5.564705882352941
2024,9,2024_09_IND_MIN,MIN,0.18181818181818182,5.151515151515151
2024,9,2024_09_JAX_PHI,JAX,0.06382978723404255,4.723404255319149
2024,9,2024_09_JAX_PHI,PHI,0.10606060606060606,4.696969696969697
2024,9,2024_09_LAC_CLE,CLE,0.0945945945945946,4.45945945945946
2024,9,2024_09_LAC_CLE,LAC,0.09473684210526316,4.71578947368421
2024,9,2024_09_LA_SEA,LA,0.19,4.65
2024,9,2024_09_LA_SEA,SEA,0.20430107526881722,5.301075268817204
2024,9,2024_09_LV_CIN,CIN,0.13580246913580246,4.555555555555555
2024,9,2024_09_LV_CIN,LV,0.07608695652173914,5.021739130434782
2024,9,2024_09_MIA_BUF,BUF,0.025974025974025976,4.181818181818182
2024,9,2024_09_MIA_BUF,MIA,0.13924050632911392,4.544303797468355
2024,9,2024_09_NE_TEN,NE,0.17391304347826086,5.239130434782608
2024,9,2024_09_NE_TEN,TEN,0.19047619047619047,4.714285714285714
2024,9,2024_09_NO_CAR,CAR,0.1276595744680851,5.404255319148936
2024,9,2024_09_NO_CAR,NO,0.09859154929577464,4.577464788732394
2024,9,2024_09_TB_KC,KC,0.2112676056338028,4.704225352112676
2024,9,2024_09_TB_KC,TB,0.09090909090909091,5.212121212121212
2024,9,2024_09_WAS_NYG,NYG,0.10810810810810811,5.135135135135135
2024,9,2024_09_WAS_NYG,WAS,0.09210526315789473,5.605263157894737
2024,10,2024_10_ATL_NO,ATL,0.14705882352941177,5.014705882352941
2024,10,2024_10_ATL_NO,NO,0.07446808510638298,5.0212765957446805
2024,10,2024_10_BUF_IND,BUF,0.10126582278481013,4.063291139240507
2024,10,2024_10_BUF_IND,IND,0.1,4.4
2024,10,2024_10_CIN_BAL,BAL,0.16842105263157894,5.421052631578948
2024,10,2024_10_CIN_BAL,CIN,0.0875,4.65
2024,10,2024_10_DEN_KC,DEN,0.2375,5.175
2024,10,2024_10_DEN_KC,KC,0.1232876712328767,4.767123287671233
2024,10,2024_10_DET_HOU,DET,0.2,5.176470588235294
2024,10,2024_10_DET_HOU,HOU,0.1,5
2024,10,2024_10_MIA_LA,LA,0.10606060606060606,5
2024,10,2024_10_MIA_LA,MIA,0.12790697674418605,4.906976744186046
2024,10,2024_10_MIN_JAX,JAX,0.031578947368421054,5.2631578947368425
2024,10,2024_10_MIN_JAX,MIN,0.2,5
2024,10,2024_10_NE_CHI,CHI,0.11538461538461539,5.102564102564102
2024,10,2024_10_NE_CHI,NE,0.19230769230769232,4.551282051282051
2024,10,2024_10_NYG_CAR,CAR,0.10869565217391304,4.739130434782608
2024,10,2024_10_NYG_CAR,NYG,0.038461538461538464,4.641025641025641
2024,10,2024_10_NYJ_ARI,ARI,0.13432835820895522,4.865671641791045
2024,10,2024_10_NYJ_ARI,NYJ,0.14492753623188406,5.231884057971015
2024,10,2024_10_PHI_DAL,DAL,0.1686746987951807,5.096385542168675
2024,10,2024_10_PHI_DAL,PHI,0.13333333333333333,4.786666666666667
2024,10,2024_10_PIT_WAS,PIT,0.325,4.9375
2024,10,2024_10_PIT_WAS,WAS,0.16842105263157894,5.021052631578947
2024,10,2024_10_SF_TB,SF,0.14285714285714285,5.194805194805195
2024,10,2024_10_SF_TB,TB,0.27848101265822783,5.329113924050633
2024,10,2024_10_TEN_LAC,LAC,0.0821917808219178,4.273972602739726
2024,10,2024_10_TEN_LAC,TEN,0.07042253521126761,4.915492957746479
2024,11,2024_11_ATL_DEN,ATL,0.14666666666666667,5.133333333333334
2024,11,2024_11_ATL_DEN,DEN,0.13333333333333333,4.56
2024,11,2024_11_BAL_PIT,BAL,0.09375,4.864583333333333
2024,11,2024_11_BAL_PIT,PIT,0.2564102564102564,4.910256410256411
2024,11,2024_11_CIN_LAC,CIN,0.1744186046511628,4.732558139534884
2024,11,2024_11_CIN_LAC,LAC,0.1782178217821782,4.485148514851486
2024,11,2024_11_CLE_NO,CLE,0.027777777777777776,5.569444444444445
2024,11,2024_11_CLE_NO,NO,0.07777777777777778,4.8
2024,11,2024_11_GB_CHI,CHI,0.07272727272727272,4.9818181818181815
2024,11,2024_11_GB_CHI,GB,0.13095238095238096,5.226190476190476
2024,11,2024_11_HOU_DAL,DAL,0.15,5.2375
2024,11,2024_11_HOU_DAL,HOU,0.08163265306122448,5.346938775510204
2024,11,2024_11_IND_NYJ,IND,0.11428571428571428,4.514285714285714
2024,11,2024_11_IND_NYJ,NYJ,0.1411764705882353,5.094117647058823
2024,11,2024_11_JAX_DET,DET,0.23880597014925373,4.447761194029851
2024,11,2024_11_JAX_DET,JAX,0.056179775280898875,5.51685393258427
2024,11,2024_11_KC_BUF,BUF,0.19117647058823528,5.102941176470588
2024,11,2024_11_KC_BUF,KC,0.2441860465116279,5.093023255813954
2024,11,2024_11_LA_NE,LA,0.20430107526881722,4.935483870967742
2024,11,2024_11_LA_NE,NE,0.25,4.632352941176471
2024,11,2024_11_LV_MIA,LV,0.1375,4.3125
2024,11,2024_11_LV_MIA,MIA,0.1282051282051282,4.141025641025641
2024,11,2024_11_MIN_TEN,MIN,0.2465753424657534,5.1506849315068495
2024,11,2024_11_MIN_TEN,TEN,0.13953488372093023,5.534883720930233
2024,11,2024_11_SEA_SF,SEA,0.18421052631578946,4.7368421052631575
2024,11,2024_11_SEA_SF,SF,0.0273972602739726,4.616438356164384
2024,11,2024_11_WAS_PHI,PHI,0.0625,4.975
2024,11,2024_11_WAS_PHI,WAS,0.18823529411764706,5.223529411764706
2024,12,2024_12_ARI_SEA,ARI,0.10526315789473684,4.578947368421052
2024,12,2024_12_ARI_SEA,SEA,0.09859154929577464,4.71830985915493
2024,12,2024_12_BAL_LAC,BAL,0.18604651162790697,4.755813953488372
2024,12,2024_12_BAL_LAC,LAC,0.15584415584415584,5.259740259740259
2024,12,2024_12_DAL_WAS,DAL,0.1797752808988764,4.865168539325842
2024,12,2024_12_DAL_WAS,WAS,0.1590909090909091,4.875
2024,12,2024_12_DEN_LV,DEN,0.21875,4.84375
2024,12,2024_12_DEN_LV,LV,0.24705882352941178,4.870588235294117
2024,12,2024_12_DET_IND,DET,0.21739130434782608,4.913043478260869
2024,12,2024_12_DET_IND,IND,0.05813953488372093,5.174418604651163
2024,12,2024_12_KC_CAR,CAR,0.0898876404494382,4.797752808988764
2024,12,2024_12_KC_CAR,KC,0.1625,4.675
2024,12,2024_12_MIN_CHI,CHI,0.08139534883720931,5.1395348837209305
2024,12,2024_12_MIN_CHI,MIN,0.17894736842105263,4.6421052631578945
2024,12,2024_12_NE_MIA,MIA,0.13793103448275862,4.482758620689655
2024,12,2024_12_NE_MIA,NE,0.08433734939759036,4.807228915662651
2024,12,2024_12_PHI_LA,LA,0.08139534883720931,5.034883720930233
2024,12,2024_12_PHI_LA,PHI,0.11392405063291139,5.075949367088608
2024,12,2024_12_PIT_CLE,CLE,0.060240963855421686,5.602409638554217
2024,12,2024_12_PIT_CLE,PIT,0.1095890410958904,5.575342465753424
2024,12,2024_12_SF_GB,GB,0.12307692307692308,4.676923076923077
2024,12,2024_12_SF_GB,SF,0.06976744186046512,5.383720930232558
2024,12,2024_12_TB_NYG,NYG,0.16,5.48
2024,12,2024_12_TB_NYG,TB,0.3380281690140845,4.971830985915493
2024,12,2024_12_TEN_HOU,HOU,0.045454545454545456,3.7613636363636362
2024,12,2024_12_TEN_HOU,TEN,0.10526315789473684,3.3947368421052633
2024,13,2024_13_ARI_MIN,ARI,0.2537313432835821,4.91044776119403
2024,13,2024_13_ARI_MIN,MIN,0.27722772277227725,5.02970297029703
2024,13,2024_13_CHI_DET,CHI,0.18072289156626506,5.63855421686747
2024,13,2024_13_CHI_DET,DET,0.24050632911392406,5.2025316455696204
2024,13,2024_13_CLE_DEN,CLE,0.17647058823529413,5.235294117647059
2024,13,2024_13_CLE_DEN,DEN,0.1588785046728972,5.186915887850467
2024,13,2024_13_HOU_JAX,HOU,0.12941176470588237,5.070588235294117
2024,13,2024_13_HOU_JAX,JAX,0.15384615384615385,4.782051282051282
2024,13,2024_13_IND_NE,IND,0.15476190476190477,5.059523809523809
2024,13,2024_13_IND_NE,NE,0.1780821917808219,5.301369863013699
2024,13,2024_13_LAC_ATL,ATL,0.16666666666666666,3.9
2024,13,2024_13_LAC_ATL,LAC,0.06521739130434782,4.423913043478261
2024,13,2024_13_LA_NO,LA,0.18518518518518517,5.1234567901234565
2024,13,2024_13_LA_NO,NO,0.1044776119402985,5.149253731343284
2024,13,2024_13_LV_KC,KC,0.18823529411764706,4.741176470588235
2024,13,2024_13_LV_KC,LV,0.23595505617977527,4.348314606741573
